,Price,Year,Kilometer,Fuel Type,No. of Owner(s),Insurance,Registration type,Engine,Mileage (ARAI),Drivetrain,Turbocharger/Supercharger,Length,Width,Height,Wheelbase,Doors,Seating Capacity,No of Seating Rows,Front Brake Type,Rear Brake Type,Steering Type,Transmission_Type,Cruise_Control,ABS,Power_Windows,Sunroof,Rear_Wiper,Four_Wheel_Drive,Air_Conditioner,Steering_Adjustment,Heater,Parking_Sensors,Instrument_Cluster,Steering_controls,Display,Gears,Mileage,Power_bhp,Torque_Nm
1371,1450000,2014,57295,Diesel,Second,Comprehensive,Individual,2982.0,11.9,RWD ,Yes,4705,1840,1850,2750,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,11.9,169.0,343.0
1372,750000,2015,82000,Diesel,First,Comprehensive,Individual,2179.0,15.4,RWD ,Yes,4456,1820,1995,2680,5.0,9.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,False,False,5 Gears,15.4,120.0,280.0
1373,3175000,2019,157000,Diesel,First,Not Available,Individual,2755.0,12.9,4WD,Yes,4795,1855,1835,2745,5.0,7.0,3.0,Ventilated Disc ,Disc,Power,Automatic,True,True,True,False,True,True,True,True,True,True,True,True,True,Automatic,12.9,174.0,450.0
1374,345000,2014,87533,Diesel,First,Not Available,Individual,1199.0,22.04,FWD ,No ,3970,1682,1453,2456,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,False,False,False,5 Gears,22.04,74.0,180.0
1375,1650000,2015,130000,Diesel,Second,Not Available,Individual,1968.0,20.37,FWD ,Yes,4456,1796,1416,2637,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,20.37,141.0,320.0
1376,710000,2018,72000,Diesel,First,Not Available,Individual,1598.0,22.07,FWD ,Yes,4300,1765,1590,2600,5.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,22.07,118.0,320.0
1377,350000,2012,106000,Petrol,Second,Third Party,Individual,1497.0,15.6,FWD ,No ,4440,1695,1485,2550,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,True,True,True,False,False,False,True,True,True,False,False,True,False,Automatic,15.6,116.0,146.0
1378,480999,2015,70269,Diesel,Second,Third Party,Individual,1248.0,23.65,FWD ,Yes,4300,1765,1590,2600,5.0,5.0,2.0,Disc ,Disc,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,False,False,5 Gears,23.65,89.0,200.0
1379,560000,2018,41000,Diesel,First,Comprehensive,Individual,1248.0,26.8,FWD ,Yes,3700,1690,1595,2435,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,False,True,True,False,Automatic,26.8,74.0,190.0
1380,635000,2016,76042,Diesel,First,Third Party,Individual,1498.0,22.27,FWD ,Yes,3999,1765,1708,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,22.27,99.0,205.0
1381,725000,2018,50000,Diesel,First,Comprehensive,Individual,1248.0,28.4,FWD ,Yes,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,28.4,74.0,190.0
1382,125000,2008,74000,Petrol,Third,Comprehensive,Individual,1197.0,12.8,FWD ,No ,3565,1595,1550,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,False,False,False,False,False,5 Gears,12.8,80.0,111.0
1383,775000,2017,144641,Diesel,First,Not Available,Individual,2179.0,14.0,RWD ,Yes,4655,1965,1922,2650,5.0,7.0,3.0,Disc ,Disc,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,False,5 Gears,14.0,148.0,320.0
1384,260000,2011,76000,Petrol,First,Not Available,Individual,1496.0,17.57,FWD ,No ,4265,1695,1510,2550,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,17.57,90.0,132.0
1385,1400000,2014,95000,Diesel,Second,Comprehensive,Individual,1968.0,16.66,FWD ,No ,4915,1874,1455,2912,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,CVT,16.66,177.0,380.0
1386,1650000,2012,240000,Diesel,First,Third Party,Individual,2967.0,16.66,AWD ,Yes,4915,1874,1455,2912,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,False,True,True,True,Automatic,16.66,245.0,500.0
1387,375000,2013,93000,Diesel,First,Not Available,Individual,1498.0,22.7,FWD ,Yes,3999,1765,1708,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,22.7,89.0,204.0
1388,475000,2017,82000,Petrol,First,Comprehensive,Individual,1197.0,20.89,FWD ,No ,3700,1690,1595,2435,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,True,False,True,True,True,True,True,True,False,Automatic,20.89,82.0,113.0
1389,355000,2016,52000,Petrol,First,Comprehensive,Individual,998.0,23.1,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,True,False,True,True,False,5 Gears,23.1,67.0,90.0
1390,975000,2017,68000,Diesel,First,Comprehensive,Individual,1582.0,19.67,FWD ,Yes,4270,1780,1630,2590,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,19.67,126.0,265.0
1391,2140000,2021,39000,Diesel,First,Comprehensive,Individual,2393.0,15.1,RWD ,Yes,4735,1830,1795,2750,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,False,False,5 Gears,15.1,148.0,343.0
1392,1650000,2016,200000,Diesel,First,Not Available,Individual,2982.0,11.9,4WD,Yes,4705,1840,1850,2750,5.0,7.0,3.0,Disc ,Drum ,Power,Automatic,False,True,True,False,True,False,True,True,True,True,True,True,True,Automatic,11.9,169.0,343.0
1393,475000,2014,60000,Petrol,First,Not Available,Individual,1197.0,19.1,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,19.1,85.0,114.0
1394,1250000,2011,157549,Diesel,Second,Not Available,Individual,1995.0,18.48,RWD ,No ,4899,2094,1464,2968,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,18.48,184.0,380.0
1395,390000,2021,32000,Petrol,First,Comprehensive,Individual,799.0,25.17,FWD ,No ,3679,1579,1478,2422,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,True,5 Gears,25.17,53.0,72.0
1396,0,2021,7000,Petrol,First,Third Party,Individual,1197.0,21.0,FWD ,No ,3805,1680,1520,2450,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,21.0,82.0,114.0
1397,1650000,2013,91000,Diesel,First,Not Available,Individual,1995.0,22.48,RWD ,Yes,4936,1868,1479,2975,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,22.48,188.0,400.0
1398,580000,2016,75000,Diesel,First,Not Available,Individual,1498.0,22.27,FWD ,Yes,3999,1765,1708,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,22.27,99.0,205.0
1399,350000,2012,106000,Petrol,Second,Comprehensive,Individual,1497.0,16.8,FWD ,No ,4440,1695,1485,2550,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,False,False,True,False,5 Gears,16.8,116.0,146.0
1400,1650000,2017,54000,Diesel,First,Comprehensive,Individual,2393.0,15.1,RWD ,Yes,4735,1830,1795,2750,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,True,5 Gears,15.1,148.0,343.0
1401,1650000,2017,54000,Diesel,First,Comprehensive,Individual,2393.0,15.1,RWD ,Yes,4735,1830,1795,2750,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,True,5 Gears,15.1,148.0,343.0
1402,1250000,2017,76000,Diesel,First,Comprehensive,Individual,1968.0,21.0,FWD ,Yes,4670,1814,1476,2688,4.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,True,6 Gears,21.0,141.0,320.0
1403,120000,2008,63000,Petrol,Second,Comprehensive,Individual,1086.0,17.92,FWD ,No ,3565,1525,1590,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,17.92,62.0,96.0
1404,650000,2017,62000,Diesel,First,Comprehensive,Individual,2523.0,15.96,RWD ,Yes,4107,1745,1880,2680,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,False,False,False,False,False,True,False,True,False,True,False,False,5 Gears,15.96,63.0,195.0
1405,415000,2010,23800,Petrol,First,Comprehensive,Individual,1799.0,14.8,FWD ,No ,4545,1750,1450,2700,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,False,False,True,False,5 Gears,14.8,130.0,171.62
1406,1125000,2018,139000,Diesel,First,Third Party,Individual,1997.0,13.85,FWD ,Yes,4585,1890,1785,2700,5.0,7.0,3.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,False,True,True,True,True,True,True,True,Automatic,13.85,138.0,320.0
1407,301000,2017,16236,Petrol,First,Comprehensive,Individual,814.0,21.1,FWD ,No ,3495,1550,1500,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,21.1,55.0,75.0
1408,1825000,2016,58000,Diesel,First,Comprehensive,Individual,2143.0,17.9,FWD ,Yes,4424,1804,1494,2699,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,False,True,True,True,True,True,True,True,Automatic,17.9,134.0,300.0
1409,3375000,2020,37500,Diesel,First,Comprehensive,Individual,1996.0,13.9,RWD ,Yes,4903,1869,1837,2850,5.0,7.0,3.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,False,True,True,True,True,True,True,True,Automatic,13.9,168.0,420.0
1410,720000,2018,65000,Diesel,First,Not Available,Individual,1248.0,24.29,FWD ,Yes,3995,1790,1640,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,False,False,5 Gears,24.29,89.0,200.0
1411,710000,2018,75000,Diesel,First,Not Available,Individual,1498.0,22.7,FWD ,Yes,3999,1765,1708,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,22.7,89.0,204.0
1412,690000,2018,70000,Diesel,First,Comprehensive,Individual,1248.0,28.4,FWD ,Yes,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,28.4,74.0,190.0
1413,475000,2020,43000,Petrol,First,Comprehensive,Individual,1199.0,23.84,FWD ,No ,3746,1647,1535,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,23.84,84.0,114.0
1414,950000,2014,72311,Diesel,Second,Third Party,Individual,1968.0,17.2,FWD ,No ,4838,1817,1482,2761,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,17.2,138.0,320.0
1415,890000,2017,83000,Diesel,First,Not Available,Individual,1396.0,21.38,FWD ,Yes,4270,1780,1630,2590,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,True,True,6 Gears,21.38,89.0,224.0
1416,325000,2011,62000,Petrol,First,Comprehensive,Individual,1197.0,19.1,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,19.1,85.0,114.0
1417,3750000,2020,63000,Diesel,First,Comprehensive,Individual,1996.0,12.0,4WD,Yes,4985,1926,1867,2950,5.0,6.0,3.0,Ventilated Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,12.0,215.0,480.0
1418,1275000,2019,29000,Petrol,First,Third Party,Individual,1497.0,16.8,FWD ,No ,4315,1800,1645,2610,5.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,16.8,114.0,144.0
1419,1050000,2019,17000,Diesel,First,Comprehensive,Individual,1497.0,17.3,FWD ,Yes,4585,1866,1774,2760,5.0,8.0,3.0,Disc ,Disc,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,False,False,6 Gears,17.3,121.0,300.0
1420,525000,2017,62000,Petrol,First,Third Party,Individual,1198.0,17.8,FWD ,No ,3990,1680,1505,2405,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,True,False,False,5 Gears,17.8,87.0,109.0
1421,1150000,2017,80000,Diesel,First,Comprehensive,Individual,2179.0,16.0,FWD ,Yes,4585,1890,1785,2700,5.0,7.0,3.0,Disc ,Disc,Power,Manual,True,True,True,True,True,False,True,True,True,True,True,True,True,6 Gears,16.0,138.0,330.0
1422,550000,2015,47896,Diesel,First,Third Party,Individual,1498.0,21.14,FWD ,Yes,4386,1699,1466,2552,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,21.14,103.0,250.0
1423,550000,2013,61000,Diesel,Second,Not Available,Individual,1582.0,21.9,FWD ,Yes,4530,1775,1470,2700,4.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,False,6 Gears,21.9,126.0,259.0
1424,225000,2012,81600,Diesel,First,Not Available,Individual,1399.0,14.7,FWD ,No ,3795,1680,1427,2489,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,False,False,False,False,False,5 Gears,14.7,69.0,160.0
1425,454000,2020,22194,Petrol,First,Comprehensive,Individual,1196.0,16.2,RWD ,No ,3675,1475,1800,2350,5.0,5.0,2.0,Disc ,Drum ,Manual,Manual,False,True,False,False,False,False,True,False,True,True,True,False,False,5 Gears,16.2,73.0,101.0
1426,696000,2021,2572,Petrol,First,Third Party,Individual,999.0,20.0,FWD ,No ,3990,1739,1643,2636,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,False,True,5 Gears,20.0,71.0,96.0
1427,1714999,2020,56525,Diesel,First,Third Party,Individual,2179.0,15.0,RWD ,Yes,4456,1820,1995,2680,5.0,7.0,3.0,Ventilated Disc ,Drum ,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,15.0,140.0,320.0
1428,720000,2016,90000,Diesel,First,Third Party,Individual,1248.0,24.29,FWD ,Yes,3995,1790,1640,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,24.29,89.0,200.0
1429,869000,2019,100003,Petrol,First,Third Party,Individual,1462.0,17.99,FWD ,No ,4445,1775,1700,2740,5.0,6.0,3.0,Ventilated Disc ,Drum ,Power,Automatic,True,True,True,False,True,False,True,True,True,True,True,True,True,Automatic,17.99,103.0,138.0
1430,643000,2020,26467,Petrol,First,Third Party,Individual,1197.0,21.0,FWD ,No ,3805,1680,1520,2450,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,21.0,82.0,114.0
1431,1682000,2020,52034,Diesel,First,Third Party,Individual,2179.0,14.5,4WD,Yes,4456,1820,1995,2680,5.0,7.0,3.0,Ventilated Disc ,Drum ,Power,Manual,True,True,True,False,True,True,True,True,True,True,True,True,True,6 Gears,14.5,140.0,320.0
1432,606000,2021,5810,Petrol,First,Third Party,Individual,999.0,20.0,FWD ,No ,3990,1739,1643,2636,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,False,True,5 Gears,20.0,71.0,96.0
1433,225000,2012,81600,Diesel,First,Not Available,Individual,1399.0,14.7,FWD ,No ,3795,1680,1427,2489,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,False,False,False,False,False,5 Gears,14.7,69.0,160.0
1434,715000,2016,92000,Diesel,First,Comprehensive,Individual,1248.0,24.29,FWD ,Yes,3995,1790,1640,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,24.29,89.0,200.0
1435,825000,2017,39000,Diesel,First,Third Party,Individual,1498.0,25.6,FWD ,Yes,4440,1695,1495,2600,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,True,False,False,True,True,True,True,True,True,True,6 Gears,25.6,99.0,200.0
1436,150000,2009,76000,Petrol,First,Third Party,Individual,1086.0,13.2,FWD ,No ,3565,1595,1550,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,False,False,False,False,False,5 Gears,13.2,67.0,99.0
1437,575000,2015,47895,Diesel,First,Comprehensive,Individual,1498.0,21.14,FWD ,Yes,4386,1699,1466,2552,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,21.14,103.0,250.0
1438,1750000,2018,70000,Diesel,First,Not Available,Individual,1968.0,19.5,FWD ,Yes,4670,1814,1476,2688,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,19.5,141.0,320.0
1439,475000,2016,62000,Diesel,First,Third Party,Individual,1248.0,25.2,FWD ,Yes,3850,1695,1530,2430,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,False,False,5 Gears,25.2,74.0,190.0
1440,825000,2016,92000,Diesel,First,Third Party,Individual,1582.0,19.67,FWD ,Yes,4270,1780,1630,2590,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,19.67,126.0,265.0
1441,625000,2017,62731,Diesel,Second,Third Party,Individual,1396.0,21.19,FWD ,Yes,3995,1760,1555,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,21.19,89.0,220.0
1442,595000,2018,52102,Diesel,First,Third Party,Individual,1120.0,24.4,FWD ,Yes,3995,1660,1520,2425,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,24.4,71.0,180.0
1443,240000,2011,65000,Diesel,First,Third Party,Individual,1461.0,23.08,FWD ,No ,3780,1665,1530,2450,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,True,False,False,False,False,5 Gears,23.08,65.0,160.0
1444,850000,2019,62000,Diesel,First,Third Party,Individual,1498.0,25.5,FWD ,Yes,3999,1734,1601,2555,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,True,True,False,True,True,True,True,True,True,True,6 Gears,25.5,99.0,200.0
1445,748000,2020,15693,Petrol,First,Comprehensive,Individual,1199.0,18.5,FWD ,No ,3990,1755,1523,2501,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,18.5,85.0,113.0
1446,505000,2020,11221,Petrol,Second,Third Party,Individual,998.0,21.7,FWD ,No ,3565,1520,1564,2380,5.0,5.0,2.0,Ventilated Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,True,True,False,False,5 Gears,21.7,67.0,90.0
1447,731000,2020,22271,Diesel,First,Third Party,Individual,1396.0,21.19,FWD ,Yes,3995,1760,1555,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,21.19,89.0,220.0
1448,1684000,2019,30766,Diesel,First,Third Party,Individual,1956.0,17.4,FWD ,Yes,4655,1835,1760,2750,5.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,True,True,False,True,True,True,True,True,True,True,6 Gears,17.4,169.0,350.0
1449,1711000,2020,56525,Diesel,First,Third Party,Individual,2179.0,14.5,4WD,Yes,4456,1820,1995,2680,5.0,7.0,3.0,Ventilated Disc ,Drum ,Power,Manual,True,True,True,False,True,True,True,True,True,True,True,True,True,6 Gears,14.5,140.0,320.0
1450,458000,2019,31739,Petrol,Second,Third Party,Individual,998.0,21.7,FWD ,No ,3565,1520,1564,2380,5.0,5.0,2.0,Ventilated Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,True,True,True,True,5 Gears,21.7,67.0,90.0
1451,605000,2015,73302,Petrol,First,Third Party,Individual,1497.0,17.8,FWD ,No ,4440,1695,1495,2600,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,False,True,True,True,5 Gears,17.8,117.0,145.0
1452,943000,2018,29700,Diesel,First,Third Party,Individual,1582.0,24.75,FWD ,Yes,4440,1729,1475,2600,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,False,False,6 Gears,24.75,126.0,260.0
1453,792000,2019,26864,Petrol,First,Third Party,Individual,1199.0,19.0,FWD ,No ,3995,1695,1501,2470,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,CVT,19.0,89.0,110.0
1454,571000,2018,94365,Petrol,First,Comprehensive,Individual,1197.0,20.4,FWD ,No ,3850,1695,1530,2430,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,True,False,False,5 Gears,20.4,83.0,115.0
1455,678000,2019,13543,Petrol,First,Third Party,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,21.4,83.0,115.0
1456,624000,2018,25689,Petrol,First,Third Party,Individual,1197.0,19.8,FWD ,No ,3985,1734,1505,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,False,True,True,False,5 Gears,19.8,82.0,115.0
1457,785000,2020,7191,Petrol,First,Third Party,Individual,1199.0,19.2,FWD ,No ,3993,1677,1532,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,False,True,True,True,True,Automatic,19.2,84.0,113.0
1458,801000,2022,4725,Petrol,First,Comprehensive,Individual,1199.0,21.0,FWD ,No ,3992,1677,1537,2450,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,21.0,84.0,114.0
